Word,label
الاوردر,X
اخوي,X
ابي,X
استفسر,X
عن,X
شي,X
ممكن,X
هختار,Include
صوص,ItemName
البلونيز,ItemName
عاودني,X
بالمنيو,X
صرت,X
اسكن,X
بعنوان,X
جديد,X
هاخد,Include
الاختيار,X
التاني,X
عايزة,X
اشوف,X
الكارت,X
بتاعي,X
كنت,X
عايز,X
اغير,X
رقم,X
تليفوني,X
اريد,X
تغيير,X
عنوان,X
المنزل,X
عايز,X
اراجع,X
على,X
الكارت,X
فيني,X
انتقل,X
للمرحلة,X
يلي,X
بعد,X
هيك,X
احذفلي,X
وجبة,ItemName
التوفير,ItemName
فيني,X
الغي,X
عنواني,X
المسجل,X
هاتلي,Include
الاولى,X
عايز,X
اعرف,X
محتويات,X
الاوردر,X
السابق,X
برقم,X
5587,OrderNumber
سجلي,X
عنوان,X
بيتي,X
عايز,X
اتنقل,X
للخطوة,X
التالية,X
هاتلي,X
الشيك,X
عايز,X
اشوف,X
الأوردر,X
المفضل,X
اريد,X
اشوف,X
تفاصيل,X
الاوردر,X
مالي,X
الى,X
الان,X
لم,X
يتم,X
حل,X
مشكلتي,X
خذ,X
عنواني,X
الجدبد,X
ممكن,X
ارجع,X
للمنيو,X
خليني,X
امسح,X
وجبة,ItemName
الفراخ,ItemName
المكسيكية,ItemName
داير,X
ع,X
بالى,X
اغير,X
رقم,X
الهاتف,X
للرقم,X
8574034,phone
هبعت,X
محل,X
اقامتي,X
معلش,X
ممكن,X
تضيفلي,X
الرقم,X
4544545455,phone
بدى,X
ياك,X
تظهرلى,X
قائمه,X
الطعام,X
لكارلوس,X
عايزة,X
اتابع,X
الأوردر,X
بدي,X
ضيف,X
عنوان,X
اخر,X
وين,X
الاوردر,X
تبعي,X
الحين,X
فيك,X
تساعدني,X
هلأ,X
بدياك,X
تطلعنى,X
على,X
قائمتى,X
المفضله,X
عايزة,X
اضيف,X
عنواني,X
داير,X
شوف,X
الطلبات,X
السابقة,X
فيك,X
تساعدني,X
بشي,X
شغلة,X
الاوردر,X
ما,X
وصل,X
الى,X
الحين,X
عايزة,X
اغير,X
بياناتي,X
المسجلة,X
فيني,X
احذف,X
وجبة,ItemName
التشيكن,ItemName
ستربس,ItemName
ابغى,X
اعرف,X
الفاتورة,X
كم,X
يا,X
خيي,X
كنت,X
عايز,X
اعدل,X
عنواني,X
ارجوك,X
تعطيني,X
الفاتورة,X
بديانى,X
احول,X
رقم,X
هاتفى,X
للرقم,X
85034304,phone
صارلي,X
زمان,X
ناطرته,X
اذا,X
بتسمح,X
حولى,X
اللغه,X
اللى,X
اللغه,X
الانجليزيه,Language
اعرضلي,X
الحاجات,X
الي,X
طلبتها,X
بغيت,X
اضيف,X
جوال,X
جديد,X
وقتاش,X
بسوي,X
الاوردر,X
ودى,X
أعرف,X
شغلات,X
معينه,X
بدياك,X
تفرجيني,X
الطعام,X
يلي,X
طلبته,X
قبل,X
هيك,X
شحال,X
الشيك,X
هاي,X
بوت,X
اعرضلي,X
اكلي,X
المفضل,X
ابغى,X
اسوي,X
تغييرات,X
بالبيانات,X
حجي,X
خليني,X
اطلب,X
3,itemnumber
بيتزا,ItemName
خضروات,ItemName
و,X
وجبة,PredefinedMealName
التوفير,PredefinedMealName
بدي,X
2,itemnumber
بيبيروني,ItemName
بيتزا,MenuName
ابغى,X
ارجع,X
للمنيو,X
يا,X
خيي,X
ممكن,X
احط,X
العنوان,X
بتاعي,X
كنت,X
عايزة,X
اتواصل,X
باللغة,X
الفرنسية,Language
فيني,X
ارجع,X
شوف,X
المنيو,X
عايز,X
اضيف,X
محل,X
الاقامة,X
الجديد,X
هاتلي,X
الحساب,X
من,X
فضلك,X
فيني,X
شوف,X
منيو,X
المشروبات,MenuName
عايزة,X
3,itemnumber
بيتزا,ItemName
مارجريتا,ItemName
معاها,Include
رانش,Topping_Include
صوص,Topping_Include
بدي,X
شوف,X
الكارت,X
تبعي,X
اذا,X
بتريد,X
اذا,X
فيك,X
تساعدني,X
شلونج,X
منفضلك,X
بدى,X
اتفرج,X
على,X
الاوردرات,X
الشائعه,X
لدى,X
ممكن,X
اضيف,X
عنوان,X
منزلي,X
كنت,X
عايز,X
الغي,X
عنواني,X
اذا,X
بتريد,X
تفرجيني,X
الاشيا,X
يلي,X
طلبتها,X
انتقل,X
الى,X
قائمة,X
الطعام,X
الرئيسية,X
اقدر,X
اذهب,X
لقائمة,X
تغيير,X
البيانات,X
عايز,X
اضيف,X
عنوان,X
بيتي,X
فيك,X
تخبرني,X
لوين,X
وصل,X
الاوردر,X
اذا,X
فيك,X
تبعتلي,X
الاكل,X
المفضل,X
بتاعي,X
ابعتلي,X
الطلبات,X
المسجلة,X
من,X
فضلك,X
عايز,X
منيو,X
فطار,X
ماكدونالدز,X
لو,X
سمحت,X
عايزة,X
اضيف,X
عنوان,X
البيت,X
عايزة,X
اسجل,X
عنوان,X
بيتي,X
عايز,X
حسابي,X
شوكت,X
بيوصل,X
الاوردر,X
فيني,X
شوف,X
منيو,X
السمك,MenuName
فينى,X
اغير,X
رقم,X
المحمول,X
حقى,X
ابي,X
كفتة,ItemName
داوود,ItemName
باشا,ItemName
اريد,X
ان,X
اقيد,X
عنواني,X
ابي,X
ارجع,X
للقائمة,X
السابقة,X
عايزك,X
تغيرلى,X
اللغه,X
بدي,X
ضيف,X
عنوان,X
منزلي,X
عايزة,X
ممثل,X
خدمة,X
علاء,X
وينو,X
الاكل,X
تبعي,X
المنيو,X
الرئيسي,X
بعد,X
اذنك,X
ممكن,X
اشوف,X
قائمة,X
الطعام,X
بدي,X
حدث,X
البيانات,X
تبعي,X
ممكن,X
توريني,X
ساندوتشات,X
ماكدونالدز,X
الغيلي,X
الوجبة,ItemName
العائلية,ItemName
شو,X
الموجود,X
بالمنيو,X
تبعكن,X
انا,X
جيعان,X
فيني,X
ارجع,X
شوف,X
المنيو,X
مرة,X
اخرى,X
وشنهى,X
الى,X
خلا,X
الاوردر,X
رقم,X
76510,OrderNumber
ما,X
ايجا,X
لحد,X
الان,X
العنوان,X
الجديد,X
ديالي,X
اعرضلي,X
الكارت,X
غير,X
من,X
اجلى,X
رقم,X
الهاتف,X
القديم,X
للرقم,X
9875645,phone
محتاجة,X
اشوف,X
الاوردر,X
مرة,X
تانية,X
عايز,X
احدث,X
عنواني,X
خليني,X
ادخل,X
العنوان,X
ابغى,X
شوف,X
الطلبات,X
السابقة,X
حقي,X
عطيني,X
الطلبات,X
يلي,X
طلبتها,X
من,X
قبل,X
كان,X
بدي,X
الغي,X
وجبة,ItemName
الدويتو,ItemName
راح,X
ادخل,X
رقمي,X
الخاص,X
الجديد,X
يعيشك,X
ابغا,X
اتابع,X
الاوردر,X
متاعي,X
عايز,X
4,itemnumber
بافلو,ItemName
تشيكن,ItemName
فرايز,ItemName
من,X
فضلك,X
فيك,X
تساعدي,X
بشي,X
بليز,X
لماذا,X
هناك,X
تاخير,X
هيك,X
بيكون,X
العنوان,X
فيك,X
تعدل,X
لي,X
عنوان,X
البيت,X
فيك,X
تفرجينى,X
لوين,X
وصل,X
الاوردر,X
رقم,X
94450,OrderNumber
عايزة,X
اعرف,X
الشيك,X
كام,X
ظ,X
خليني,X
شوف,X
قائمة,X
الطعام,X
زود,X
3,itemnumber
باكت,ItemName
بطاطس,ItemName
كبير,ItemSize
خليني,X
اشرحلك,X
المشكلة,X
ساندوتش,X
وسط,ItemSize
عايز,X
وجبة,PredefinedMealName
الجراند,PredefinedMealName
تشيكن,PredefinedMealName
اكسترا,Include
تشيز,Topping_Include
صوص,Topping_Include
ابغا,X
اشوف,X
حسابى,X
من,X
فضلك,X
قداي,X
وقت,X
تايوصل,X
داير,X
على,X
بالى,X
القى,X
نظره,X
على,X
الاوردرات,X
المفضله,X
ممكن,X
اضيف,X
عنوان,X
بيتي,X
زودلي,X
الاوردر,X
ب,X
2,itemnumber
وجبة,PredefinedMealName
تشيكن,PredefinedMealName
ستربس,PredefinedMealName
عايز,X
انتقل,X
للخطوة,X
التالية,X
لو,X
سمحت,X
ممكن,X
توريني,X
كل,X
الاوردر,X
اعرضلي,X
منيو,X
الأطباق,X
الرئيسية,X
في,X
سبكترا,X
ابغى,X
اعرف,X
قديش,X
بياخد,X
وقت,X
الاوردر,X
حقي,X
ممكن,X
اضيف,X
وجبة,ItemName
البيج,ItemName
ماك,ItemName
فيك,X
تفرجيني,X
الأكل,X
يلي,X
طلبتوا,X
من,X
قبل,X
اعرضلي,X
كدا,X
كل,X
الاوردر,X
ممكن,X
احذف,X
العنوان,X
هاكتب,X
عنواني,X
الحساب,X
كام,X
من,X
فضلك,X
اقدر,X
اشوف,X
منيو,X
السلطات,MenuName
عايزة,X
اسأل,X
سؤال,X
بدي,X
شي,X
اذا,X
بتريد,X
فيك,X
تنتقل,X
للخطوة,X
اللاحقة,X
من,X
فضلك,X
شوفلي,X
الطلبات,X
ارغب,X
في,X
الدفع,X
من,X
فضلك,X
لدي,X
عنوان,X
اخر,X
احضر,X
لي,X
الفاتورة,X
فيني,X
احذف,X
وجبة,ItemName
التشيكن,ItemName
ستربس,ItemName
هاتلي,X
الحساب,X
من,X
فضلك,X
منفضلك,X
ممكن,X
تورينى,X
انا,X
طلب,X
ايه,X
عايزة,X
اتنين,itemnumber
سموكي,PredefinedMealName
تشيز,PredefinedMealName
عايز,X
ارجع,X
لقائمة,X
تغيير,X
البيانات,X
ازاي,X
اغير,X
ارقامي,X
المتسيفة,X
عندكوا,X
عايزة,X
اطلب,X
2,itemnumber
بيتزا,ItemName
تشيكن,ItemName
رانش,ItemName
حجم,X
كبير,ItemSize
عايز,X
الغي,X
عنواني,X
الأوردر,X
بياخد,X
وقت,X
قد,X
ابه,X
الاوردر,X
لسة,X
مجاش,X
عايزة,X
احط,X
عنواني,X
بدي,X
اطلب,X
ثلاثة,PredefinedMealName
ماك,PredefinedMealName
دينار,PredefinedMealName
بليز,X
انا,X
عايز,X
اشوف,X
الاوردر,X
المعتاد,X
لو,X
سمحت,X
رفيعة,X
فيك,X
تفرجيني,X
المنيو,X
مرة,X
اخرى,X
اذا,X
بتريد,X
خليني,X
استفسر,X
عن,X
شي,X
ممكن,X
احدث,X
رقم,X
الموبايل,X
اذهب,X
الى,X
قائمة,X
تغيير,X
البيانات,X
بتقدر,X
توصلنى,X
مع,X
ممثل,X
خدمه,X
العملاء,X
عايز,X
ساندوتش,ItemName
شاورما,ItemName
فراخ,ItemName
كيزر,ItemSize
ابي,X
ضيف,X
عنوان,X
البيت,X
ممكن,X
ازود,X
وجبة,ItemName
الدويتو,ItemName
فراخ,ItemName
داير,X
ببالى,X
تبديل,X
اللغه,X
اللى,X
اللغه,X
العربيه,Language
مش,X
عارف,X
اعمل,X
الاوردر,X
ازاي,X
ابي,X
حدث,X
رقم,X
الجوال,X
ابا,X
اذهب,X
للقائمة,X
الرئيسية,X
رقم,X
تليفوني,X
الجديد,X
01000797980,phone
داير,X
اطلب,X
نفر,itemnumber
مثلوثة,ItemName
كبسة,ItemName
لحم,ItemName
ابي,X
غير,X
المحل,X
حجي,X
بدي,Include
رقم,X
اثنين,X
ابي,X
ممثل,X
خدمة,X
عملا,X
يا,X
خيي,X
وش,X
بدي,X
سوي,X
حتى,X
ضيف,X
العنوان,X
لاالاى,X
خنخمت,X
اترلى,X
تىكمتلاالؤبل,X
ممكن,X
اشوف,X
الاكل,X
المفضل,X
بتاعي,X
داير,X
راجع,X
على,X
الطلبات,X
بدي,X
الهابي,ItemName
ميل,ItemName
ابغى,X
غير,X
العنوان,X
حجي,X
مستوية,X
على,X
الأخر,X
حجم,X
كبير,ItemSize
ابغى,X
ابدل,X
اللغه,X
للعربيه,Language
عايزة,X
اشوف,X
الاوردر,X
المفضل,X
بتاعي,X
لنا,X
ساعة,X
ونص,X
طالبين,X
ولسا,X
الطلب,X
ماوصل,X
2,itemnumber
ارز,ItemName
بخاري,ItemName
مع,Include
صلصة,Topping_Include
دقوس,Topping_Include
عايز,X
ماك,ItemName
راب,ItemName
بدي,X
اطلع,X
عالكارت,X
تبعي,X
ابغى,X
الفاتورة,X
حقي,X
ماذا,X
بعد,X
اعرض,X
لي,X
الوجبات,X
العائلية,X
في,X
بيتزا,X
هت,X
احذفلي,X
النمره,X
دي,X
010000000,phone
عايزة,X
احذف,X
وجبة,ItemName
الدويتو,ItemName
فيك,X
توفرلى,X
طريقه,X
اتكلم,X
بها,X
مع,X
اى,X
شخص,X
صارلي,X
زمان,X
ناطرة,X
الاوردر,X
شكون,X
بدو,X
يساعدني,X
من,X
فضلك,X
عايز,X
طبق,X
ربع,ItemSize
مشكل,ItemName
عايز,X
اعمل,X
update,X
للرقم,X
لو,X
سمحت,X
كنت,X
عايز,X
اسجل,X
عنوان,X
المنزل,X
ممكن,X
ابدل,X
عنواني,X
ابا,X
شوف,X
الكارت,X
حجي,X
ودى,X
استفسر,X
عن,X
اشياء,X
معينه,X
بدي,X
احاسب,X
الحين,X
بدك,X
تساعدني,X
عدللي,X
العنوان,X
المسجل,X
اقدر,X
اضيف,X
العنوان,X
من,X
فضلك,X
تبعتلي,X
قائمة,X
الأكل,X
المفضل,X
بتاعتي,X
صرت,X
بدي,X
غير,X
البيانات,X
تبعي,X
ابي,X
سجل,X
عنوان,X
البيت,X
حجي,X
ممكن,X
اشوف,X
محتويات,X
الاوردر,X
رقم,X
857,OrderNumber
وجبة,PredefinedMealName
ماك,PredefinedMealName
راب,PredefinedMealName
منغير,Exclude
طماطم,Topping_Exclude
اعرضلي,X
طلباتي,X
ايه,X
المشكله,X
فى,X
الاوردر,X
بتاعى,X
بلكي,X
شوف,X
منيو,X
الفرع,X
تبع,X
وادي,X
النيل,X
عايز,X
ساندوتش,ItemName
بيف,ItemName
برجر,ItemName
كيتكات,X
عايز,X
انتقل,X
للخطوة,X
التانية,X
عايز,X
اشوف,X
الكارت,X
لو,X
سمحت,X
ما,X
جاني,X
الاوردر,X
عايز,X
الحجم,X
الوسط,ItemSize
من,X
فضلك,X
الغي,X
وجبة,ItemName
الجراند,ItemName
تشيكن,ItemName
بدي,X
تابع,X
الاوردر,X
اذا,X
بتريد,X
راح,X
ادخل,X
رقم,X
هاتفي,X
الجديد,X
صارلي,X
زمان,X
ماني,X
عارف,X
اطلب,X
الاوردر,X
بدي,Include
الاختيار,X
الرابع,X
عايز,X
اضيف,X
العنوان,X
الجديد,X
بس,X
بدي,X
ضيف,X
عنوان,X
البيت,X
اريد,X
اطلع,X
على,X
الاوردر,X
مالي,X
متغيرلى,X
اللغه,X
بدي,X
ادفع,X
الحساب,X
بليز,X
ابي,X
اللغة,X
الانجليزية,Language
لدي,X
عنوان,X
جديد,X
وين,X
المعضله,X
عسلامه,X
احذف,X
الرقم,X
ده,X
54564545,phone
التامن,X
ممكن,X
تعطيني,X
الطلبات,X
السابقة,X
اهلين,X
بوت,X
كيف,X
ما,X
اصبحت,X
عايز,X
طبق,X
خضار,ItemName
شحو,X
الشيك,X
الحساب,X
حداي,X
بسلامة,X
راخ,X
اخد,X
فراخ,ItemName
مشوية,ItemName
مع,Include
طبق,Topping_Include
ارز,Topping_Include
كبير,ItemSize
هاخد,X
طلب,ItemName
مكرونة,ItemName
بالصوص,ItemName
الابيض,X
مع,Include
بطاطس,Topping_Include
شو,X
يلي,X
موجود,X
بمنيو,X
الأطباق,MenuName
الرئيسية,MenuName
ابغى,X
غير,X
العنوان,X
حقي,X
من,X
فضلك,X
عايزة,X
اغير,X
الرقم,X
خليني,X
احذف,X
وجبة,ItemName
الدويتو,ItemName
4777564,phone
هاذا,X
هو,X
رقم,X
هاتفى,X
الجوال,X
الاساسي,X
الاوردر,X
مجاش,X
لحد,X
دلوقتى,X
ايه,X
المشكله,X
خذني,X
لقائمة,X
تغيير,X
البيانات,X
لو,X
سمحت,X
اطلب,X
الاوردر,X
ازاي,X
لو,X
سمحت,X
ممكن,X
اشوف,X
الاوردرات,X
الي,X
طلبتها,X
قبل,X
كدا,X
ممكن,X
ارجع,X
للقائمة,X
الرئيسية,X
خليني,X
اشوف,X
منيو,X
المشاوي,X
عند,X
حمزة,X
التجمع,X
كومبو,X
شو,X
خبارج,X
عايز,X
اغير,X
رقم,X
الموبايل,X
عايز,X
قائمة,X
تحديث,X
البيانات,X
خليني,X
اشوف,X
الاوردر,X
تاني,X
حابب,X
اعدل,X
رقم,X
هاتفى,X
للرقم,X
93595935,phone
بدل,X
الرقم,X
القديم,X
المحفوظ,X
عندكم,X
ابي,X
احط,X
رقم,X
ارضي,X
فيني,X
حدث,X
البيانات,X
تبعي,X
اذا,X
بتريد,X
ممكن,X
اتطلععلى,X
الاوردرات,X
السابقة,X
ممكن,X
اراجع,X
على,X
الكارت,X
من,X
جديد,X
ابي,X
تشيكن,ItemName
بانيه,ItemName
ساندوتش,ItemName
بيق,ItemSize
سايز,ItemSize
طبقين,X
كبار,ItemSize
ابي,X
انتقل,X
الى,X
قائمة,X
الأطباق,MenuName
الرئيسية,MenuName
سويلي,X
الوجبة,PredefinedMealName
العائلية,PredefinedMealName
كيف,X
اسوى,X
اوردر,X
صار,X
بدي,X
ضيف,X
ستيك,ItemName
هاوس,ItemName
برجر,ItemName
ميل,X
افتحلي,X
منيو,X
الاطباق,MenuName
الرئيسية,MenuName
لقد,X
انتهيت,X
من,X
هذه,X
الخطوة,X
كيف,X
بغير,X
اللغة,X
ايه,X
هو,X
رقم,X
الاوردر,X
السابق,X
خطواط,X
تسجيل,X
العنوان,X
فيني,X
انتقل,X
للخطوة,X
الأخيرة,X
عايزة,X
اراجع,X
الطلبات,X
رايد,X
2,itemnumber
حواوشي,ItemName
لحم,ItemName
و,X
ضيف,Include
صوص,Topping_Include
الجبن,Topping_Include
اقدر,X
اروح,X
للخطوة,X
التالية,X
داير,X
ابدل,X
العنوان,X
اتنين,itemnumber
وجبة,PredefinedMealName
دويتو,PredefinedMealName
وسط,ItemSize
زود,X
عليهم,X
1,X
باكت,ItemName
بطاطس,ItemName
انا,X
عايز,X
الحجم,X
الكبير,ItemSize
يمته,X
بيوصل,X
الأكل,X
ابي,X
اسألك,X
عا,X
اشيا,X
ابعتلي,X
قائمة,X
الساندوتشات,MenuName
بدي,X
سوي,X
اوردر,X
و,X
ماني,X
عارفة,X
فيني,X
الغي,X
الوجبة,ItemName
العائلية,ItemName
من,X
فضلك,X
عايز,X
اشوف,X
الحاجات,X
اللى,X
انا,X
طلبتها,X
هلأ,X
فيني,X
اتحدث,X
مع,X
ممثل,X
خدمة,X
عملا,X
عايزة,X
اشيل,X
عنوان,X
البيت,X
بدياك,X
تطلبلي,X
3,itemnumber
بيتزا,ItemName
بيبروي,ItemName
حجم,X
كبير,ItemSize
ممكن,X
اتواصل,X
معاكم,X
برقم,X
اخر,X
طلب,X
خطواط,X
تسجيل,X
العنوان,X
عايزة,X
اشوف,X
الكارت,X
لو,X
سمحت,X
راح,X
ارسلكن,X
محلي,X
الجديد,X
ابي,X
اتكلم,X
انجليزي,Language
اذا,X
فيك,X
اعطني,X
الحساب,X
عايز,X
اتكلم,X
مع,X
شخص,X
يفهم,X
علي,X
عايز,X
اتابع,X
اوردر,X
54548,OrderNumber
عايز,X
اشوف,X
الاوردرات,X
المسجلة,X
عايزة,X
احذف,X
وجبة,ItemName
الدويتو,ItemName
لو,X
سمحت,X
اريد,X
التحدث,X
بالانجليزية,Language
بدي,X
اعرف,X
كيف,X
بطلب,X
الاوردر,X
اذا,X
بتريد,X
داير,X
فى,X
بالى,X
الاكل,X
المفضل,X
لدى,X
حابب,X
اشوف,X
منيو,X
الفطار,X
بتاعكوا,X
هاللو,X
قديش,X
الحساب,X
اعرض,X
لي,X
الكارت,X
تبعي,X
فرجيني,X
الموجود,X
من,X
الباستا,MenuName
عاونني,X
اذا,X
بدك,X
ترسلي,X
تفاصيل,X
الطلب,X
وين,X
منيو,X
البرجرز,MenuName
عاوز,X
اشوف,X
الطلبات,X
السابقة,X
كم,X
الفاتوره,X
عايز,X
حجمها,X
كبير,ItemSize
حابب,X
شوف,X
منيو,X
وجبات,X
الاطفال,X
بماكدونالدز,X
ابغى,X
اتطلع,X
على,X
اوردراتي,X
السابقة,X
فيك,X
تفرجيني,X
قائمة,X
الطعام,X
اذا,X
بتريد,X
مرحبا,X
هاطلب,X
2,itemnumber
ساندوتش,ItemName
هامبرجر,ItemName
فيني,X
اطلع,X
على,X
الكارت,X
ايش,X
اللى,X
ما,X
عم,X
يظبط,X
معى,X
هلأ,X
بدي,X
مساعدة,X
بليز,X
احذف,X
الليتل,ItemName
